country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
33,Spain,10,10,29/10/1989,198910,33902,Basque Nationalist Party,PNV/EAJ,90,NA,104,0,1994,NA,NA,1251,0,NA,5,350,1,10,NA,1802,4606,832,0,0,943,1998,277,5771,10266,0,111,1.72,2275,0,111,13374,0,1443,0,499,0.61,2997,277,832,999,0,55,2109,0,2886,6104,333,0,2941,0,333,2.83,2109,1554,8657,0,2497,0,0,7159,0,0,1498,499,2997,0,832,0,1998,444,166,2053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11987,1443,3552,10211,2275,2025a,W6VR91
33,Spain,10,10,29/10/1989,198910,33903,Basque Solidarity,EA,90,NA,104,0,1994,NA,NA,673,0,NA,2,350,1,10,NA,979,1736,0,0,0,817,5414,1941,8784,5924,0,2962,2.86,5312,0,0,9295,0,3473,409,0,715,2043,1124,511,2247,0,0,2043,0,3575,2656,102,0,3371,0,204,8172,204,4.29,5618,0,102,0,0,6333,0,0,1.43,0,511,0,1532,0,0,0,204,4086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19203,1736,4086,9908,7354,2025a,F1OY86
33,Spain,10,10,29/10/1989,198910,33904,Aragonese Regionalist Party,PAR,90,NA,104,0,1994,NA,NA,352,0,NA,1,350,1,10,NA,1156,2595,0.26,0,173,173,346,87,433,1125,87,346,3893,8304,2768,0,5796,0,5796,173,173,952,1557,2768,8391,346,173,87,2768,0,5796,10121,346,0.26,779,0,1817,1817,3287,1557,6488,0,3.72,0,865,0,2422,0,2422,1038,87,0,519,0,2855,1038,779,2422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14879,11505,1.73,8045,433,2025a,8BQ218
33,Spain,10,10,29/10/1989,198910,33905,Catalan Republican Left,ERC,90,NA,104,0,1994,NA,NA,416,0,NA,0,350,1,10,NA,1037,6557,96,0,1157,0,3182,675,4243,6.75,0,289,5014,9547,675,1832,19865,0,3086,0,386,482,386,1157,1061,386,96,193,2893,0,579,771,771,96,2.7,0,675,2.7,193,2314,6461,0,771,0,0,3664,0,482,96,0,3568,0,964,0,1.35,96,675,1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20251,2989,3182,8775,3857,2025a,F6EWYI
33,Spain,10,10,29/10/1989,198910,33906,Andalusian Party,PA,90,NA,998,998,NA,NA,NA,1.05,0,NA,2,350,3,10,NA,455,0,1099,0,0,879,659,659,2637,5275,0,1099,2637,5275,0,0.44,8132,0,12088,659,0,879,2198,4176,2857,1538,879,0,1978,0,6593,4615,0,659,0,0,0.44,3516,879,1758,9011,0,3956,0,0,0,0,659,2857,0,1099,0,1099,0,1978,2198,879,1758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22418,7033,879,10769,1319,2025a,EAZI93
33,Spain,10,10,06/06/1993,199306,33220,United Left,IU,20,NA,104,0,1994,NA,NA,9.63,0,NA,18,350,1,10,NA,3818,1912,0.21,0,602,314,1467,105,1414,1126,26,471,3195,9.01,445,26,3143,0.34,11446,288,52,0,419,2279,2331,629,105,0.21,1441,0,1441,6.81,2069,2619,105,157,4295,6076,2.41,4.06,6679,0,7674,0,183,0,26,1257,131,79,314,0,4164,0,524,943,2567,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35359,6679,105,10739,1572,2025a,KT315H
33,Spain,10,10,06/06/1993,199306,33320,Spanish Socialist Workers’ Party,PSOE,30,NA,104,0,1994,NA,NA,39.1,0,NA,159,350,1,10,NA,1525,1967,1705,0,0,1049,197,66,5574,3475,0,131,0.59,3738,328,66,3016,262,10885,0,0,0.59,1246,1639,1246,1049,66,197,2885,0,2.82,11344,262,984,0.59,0,1311,4393,3148,2164,11344,0,5049,0,721,0,66,197,2689,197,328,0,1311,393,787,262,2033,5639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23213,3148,1.18,13508,262,2025a,TXFZRN
33,Spain,10,10,06/06/1993,199306,33512,Centre Democrats,CDS,50,NA,104,0,1994,NA,NA,1772,0,NA,0,350,1,10,NA,134,3731,0,0,0,1493,2239,0,0,3731,0,746,1493,7463,0,0,2239,0,5.97,1493,0,0,5224,10448,746,746,746,0,3731,0,746,2239,0,0,746,0,746,3731,0,1493,11.94,0,3731,0,0,0,0,0,2985,0,0,0,746,0,6716,2985,1493,7463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26119,11194,746,13433,2239,2025a,ZIGCDF
33,Spain,10,10,06/06/1993,199306,33610,People's Party,PP,60,NA,104,0,1994,NA,NA,35.04,0,NA,141,350,1,10,NA,1863,2684,913,0,0,2.04,54,54,1127,3704,0,268,1288,6549,913,0,2254,429,7998,161,644,2576,2093,1557,805,215,54,483,2362,0,4724,11702,0,0,3328,0,751,3221,2684,913,11165,268,5.69,0,644,0,1503,54,3274,54,0,0,483,215,2899,698,2576,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8427,2362,5904,12077,107,2025a,13XVMI
33,Spain,10,10,06/06/1993,199306,33611,Convergence and Union,CiU,90,NA,104,0,1994,NA,NA,4981,0,NA,17,350,1,10,NA,2998,2268,133,0,33,567,867,167,1534,3736,0,33,1268,1734,634,0,11241,0,6104,0,33,1534,4336,5.07,267,233,167,0,1268,0,4069,11174,0,0,1634,0,1101,3502,1935,2302,10173,0,3903,0,0,0,901,0,1968,0.1,2735,0,534,33,4036,0.6,2168,3903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11474,5337,3169,12475,1034,2025a,4937FO
33,Spain,10,10,06/06/1993,199306,33902,Basque Nationalist Party,PNV/EAJ,90,NA,104,0,1994,NA,NA,1245,0,NA,5,350,1,10,NA,2255,3725,0,0,44,665,754,133,3947,9002,0,89,1508,1685,0,0,11.22,0,3149,44,754,1774,2927,887,754,399,177,665,2749,0,4.08,10244,133,0,3991,0,1463,4656,2794,1508,4257,44,2.35,0,0,2084,576,0,1508,488,4612,0,89,266,1907,266,1685,3947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,1774,5765,5765,887,2025a,VHYA9X
33,Spain,10,10,06/06/1993,199306,33903,Basque Solidarity,EA,90,NA,104,0,1994,NA,NA,552,0,NA,1,350,2,10,NA,425,3765,0,0,0,0,3765,3059,7294,6118,0,941,2588,4471,0,235,16941,0,2118,941,0,0,941,1176,235,706,0,0,4235,0,3059,5882,1412,0,1882,0,1882,3529,0,2824,4471,0,0,0,0,941,0,235,235,235,1882,0,941,0,0,0,3529,7529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20941,2824,1882,7294,6824,2025a,RU5IS4
33,Spain,10,10,06/06/1993,199306,33904,Aragonese Party,PAR,90,NA,998,998,NA,NA,NA,0.62,0,NA,1,350,3,10,NA,1156,2595,0.26,0,173,173,346,87,433,1125,87,346,3893,8304,2768,0,5796,0,5796,173,173,952,1557,2768,8391,346,173,87,2768,0,5796,10121,346,0.26,779,0,1817,1817,3287,1557,6488,0,3.72,0,865,0,2422,0,2422,1038,87,0,519,0,2855,1038,779,2422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14879,11505,1.73,8045,433,2025a,6HSXRA
33,Spain,10,10,06/06/1993,199306,33905,Catalan Republican Left,ERC,90,NA,104,0,1994,NA,NA,0.81,0,NA,1,350,1,10,NA,2371,3458,169,0,169,253,2278,337,2446,1434,0,84,1265,2615,211,211,20287,0,4766,253,337,0,2151,2952,127,506,253,422,1814,42,2826,7971,253,0,211,42,1898,5272,1645,3121,6453,0,1434,0,0,3543,548,0.97,169,0,4471,0,2024,0,1.94,0.59,2657,3121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15774,3332,211,9574,2615,2025a,6MJFOT
33,Spain,10,10,06/06/1993,199306,33906,Andalusian Party,PA,90,NA,104,0,1994,NA,NA,412,0,NA,0,350,1,20,NA,455,0,1099,0,0,879,659,659,2637,5275,0,1099,2637,5275,0,0.44,8132,0,12088,659,0,879,2198,4176,2857,1538,879,0,1978,0,6593,4615,0,659,0,0,0.44,3516,879,1758,9011,0,3956,0,0,0,0,659,2857,0,1099,0,1099,0,1978,2198,879,1758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22418,7033,879,10769,1319,2025a,ZWFQ5V
33,Spain,10,10,06/06/1993,199306,33907,Canarian Coalition,CC,90,NA,998,998,NA,NA,NA,0.88,0,NA,4,350,3,20,NA,1828,985,0,0,55,0,383,109,1696,4.65,0,219,164,274,0,0,12363,0,8096,0,2352,109,3392,1422,55,0,274,0,7713,0,2571,7932,274,109,55,0,383,5088,0.93,7.44,5252,0,3063,0,109,0,109,328,492,2024,602,0,602,0,10886,55,821,6565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4759,1751,164,12691,492,2025a,WT2YIM
33,Spain,10,10,03/03/1996,199603,33220,United Left,IU,20,NA,226,999,1999,836,NA,10.54,0,NA,21,350,1,10,NA,5471,603,292,0,219,0,1956,786,1334,1188,18,1389,3656,8024,292,0.11,4167,0,8682,658,1.59,37,713,2175,1316,731,37,18,1846,201,311,4204,256,2.76,18,1517,7311,5.63,1992,2596,7.86,0,4204,0,0,0,73,2376,603,585,512,0,3144,0,4789,1.17,2449,3601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26485,3747,55,10455,2742,2025a,O3JE3A
33,Spain,10,10,03/03/1996,199603,33320,Spanish Socialist Workers’ Party,PSOE,30,NA,226,999,1999,836,NA,37633,0,NA,141,350,1,10,NA,3529,765,0,0,57,1162,397,0.34,4647,4165,227,0,907,3259,425,57,1445,0,10825,567,2125,1.53,3315,1303,142,0,0,28,2579,28,1757,14367,0.17,113,1417,0,85,5582,1927,4421,6291,0,2947,0,1105,0,992,425,2125,3287,368,28,2862,28,1388,567,1247,6206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4109,1615,2947,10711,737,2025a,PC5YOA
33,Spain,10,10,03/03/1996,199603,33610,People's Party,PP,60,NA,226,999,1999,836,NA,38792,0,NA,156,350,1,10,2025-1,2715,1252,0,0,221,3352,147,221,3536,7256,221,0,1289,2136,1289,37,2136,74,15359,921,2726,1694,5046,1326,37,0,74,0,2284,0,626,11197,147,37,2468,0,37,2836,2394,2615,4273,37,3204,0,1547,0,1252,0.11,2.91,2394,258,37,773,0,3315,552,847,3499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9871,1.51,4162,6888,368,2025a,3VHDL5
33,Spain,10,10,03/03/1996,199603,33611,Convergence and Union,CiU,90,NA,226,999,1999,836,NA,4598,0,NA,16,350,1,10,NA,3268,918,0,0,31,367,459,31,2295,4927,61,153,153,949,122,0,13525,0,12546,581,887,1285,7222,3519,245,0,31,0,2356,31,2264,7222,92,61,1775,0,92,5324,643,1469,5171,367,2.54,0,31,0,2.02,61,2081,2.02,2907,0,1867,0,2815,612,1591,4284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,3856,3.06,6.64,0.49,2025a,UMP8WC
33,Spain,10,10,03/03/1996,199603,33902,Basque Nationalist Party,PNV/EAJ,90,NA,999,999,NA,NA,NA,1273,0,NA,5,350,1,10,NA,2258,0,0,0,0,0.93,709,1.86,4.34,8946,0,2702,2037,1196,44,487,16.43,0,2436,89,399,221,354,2834,0,177,0,44,0.62,0,5624,10009,0,44,4916,0,664,5182,3277,487,6067,221,487,0,0,0,0,0,0,886,3809,0,1063,0,5846,0,1506,3056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8547,2834,5137,6554,2569,2025a,YSM7VM
33,Spain,10,10,03/03/1996,199603,33903,Basque Solidarity,EA,90,NA,998,998,NA,NA,NA,463,0,NA,1,350,3,20,NA,1216,2,0,0.03,0,0.41,3.05,1.97,6.35,4.51,0,1.96,4.01,3.86,0,0,8.95,0,2.73,0.2,2.89,0.36,2.02,2.04,0.26,1.16,1.41,0.03,2.43,0,2.17,6.18,0.12,0,1.69,0,0.52,8.63,0.24,5.9,6.7,0,1.32,0,0,3.17,0,0.1,1.02,0.28,1.49,0,0.9,0,1.51,0.14,1.38,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.27,2.42,2.05,12.6,5.05,2025a,B2SP9S
33,Spain,10,10,03/03/1996,199603,33905,Catalan Republican Left,ERC,90,NA,998,998,NA,NA,NA,669,0,NA,1,350,3,20,NA,1937,2.46,0.42,0.07,0.15,0.13,1.77,0.24,1.82,0.85,0,0.04,0.87,2.6,0.14,0.24,23.78,0,3.78,0.16,2.13,0,1.57,2.61,0.06,0.29,0.13,0.21,1.9,0.02,2.18,7.11,0.13,0,0.11,0.02,1.15,5.3,1.39,3.36,6.42,0,3.21,0,0,2.44,0.31,1.02,0.52,0,6.89,0.03,1.15,0,1.47,0.86,2.73,3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.3,2.8,0.11,9.78,2.08,2025a,1GCGFZ
33,Spain,10,10,03/03/1996,199603,33907,Canarian Coalition,CC,90,NA,226,999,1999,836,NA,0.88,0,NA,4,350,9,20,2025-1,1818,0.99,0,0,55,0,385,0.11,1705,4.62,0,0.22,165,275,0,0,12431,0,8031,0,2365,0.11,3.19,1.43,55,0,275,0,7756,0,2.42,7866,0.33,55,55,0,495,5006,935,7536,5336,0,3.08,0,0.11,0,0.11,0.33,495,2035,0.55,0,0.66,0,11001,55,0.77,6601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5116,1815,165,12871,495,2025a,913PNK
